iter	Logloss
0	0.5872526842
1	0.5021009484
2	0.4535294083
3	0.4091876419
4	0.3540269576
5	0.3099757263
6	0.2759449042
7	0.2609552812
8	0.2314313522
9	0.2202390049
10	0.1997164204
11	0.1804338836
12	0.1640466764
13	0.1565842685
14	0.1478157838
15	0.1341325045
16	0.1237406816
17	0.1136028199
18	0.1045350177
19	0.1003956511
20	0.09295992624
21	0.08622075263
22	0.08031815007
23	0.0774742819
24	0.0717204866
25	0.06743366378
26	0.06492462612
27	0.06165682702
28	0.05874979496
29	0.05549508049
30	0.05407281717
31	0.05183749823
32	0.04930343514
33	0.0472441117
34	0.04524027166
35	0.04377892471
36	0.04212582111
37	0.04051854497
38	0.03927147956
39	0.03783818937
40	0.03655211415
41	0.03517145202
42	0.03414567595
43	0.03305238769
44	0.03213222822
45	0.03125913654
46	0.0304622196
47	0.02963278975
48	0.02879588945
49	0.02801450803
50	0.02742028094
51	0.02667916389
52	0.02608873163
53	0.02546384505
54	0.02486523986
55	0.02429187298
56	0.02377336933
57	0.02327635884
58	0.0227767967
59	0.02231480962
60	0.02187846814
61	0.02144176052
62	0.02102186566
63	0.02062699341
64	0.02025136494
65	0.01987725212
66	0.0195250199
67	0.01915280024
68	0.01882316953
69	0.01850617216
70	0.01819879668
71	0.01789651882
72	0.01759973594
73	0.01732202371
74	0.01704114676
75	0.01677986554
76	0.01651959192
77	0.01626211121
78	0.01601440708
79	0.01577443026
80	0.01554566054
81	0.01531946801
82	0.01509408156
83	0.01487982699
84	0.01467161519
85	0.01446948307
86	0.01427211364
87	0.01408071461
88	0.01389387605
89	0.01371365857
90	0.01353805264
91	0.01336683404
92	0.01320006592
93	0.01303662289
94	0.01287712299
95	0.01271890388
96	0.01256722496
97	0.01241885197
98	0.0122726141
99	0.01212953528
100	0.01199101763
101	0.01185594286
102	0.01172322035
103	0.01159384918
104	0.01146647476
105	0.01134283344
106	0.01122106328
107	0.01110241669
108	0.01098566893
109	0.01087174245
110	0.01075968927
111	0.01065078662
112	0.01054265598
113	0.01043793843
114	0.0103356079
115	0.0102341835
116	0.01013481191
117	0.01003796075
118	0.009942145575
119	0.009848811797
120	0.009755264435
121	0.009667343327
122	0.009581013095
123	0.009497406937
124	0.009411682685
125	0.009332126805
126	0.009249287702
127	0.009171830047
128	0.009094269503
129	0.009016022796
130	0.008941503508
131	0.00886455604
132	0.00879371592
133	0.008719872861
134	0.008650982664
135	0.008583282431
136	0.008513557059
137	0.008446633816
138	0.008381427044
139	0.008314535731
140	0.00825157123
141	0.008189996084
142	0.008125890579
143	0.008064526887
144	0.00800379685
145	0.007942662353
146	0.007885714372
147	0.007825994066
148	0.007770514204
149	0.007715889386
150	0.007658825034
151	0.007605385213
152	0.007552970023
153	0.007497795991
154	0.007445488657
155	0.00739249729
156	0.007342540082
157	0.007294288703
158	0.007242800224
159	0.007195005814
160	0.007148416269
161	0.007098077309
162	0.007052406669
163	0.007007096495
164	0.006959881101
165	0.006915978378
166	0.006869838351
167	0.006826847082
168	0.006783672741
169	0.006739087048
170	0.006697045196
171	0.006656065938
172	0.006613641623
173	0.006573921158
174	0.006534516457
175	0.006492685349
176	0.006453008169
177	0.006415407218
178	0.00637573394
179	0.006338566896
180	0.006299919316
181	0.006263778323
182	0.006228018375
183	0.006190098113
184	0.006155334058
185	0.006120616481
186	0.006084336411
187	0.006050970938
188	0.006017319148
189	0.005981684441
190	0.005949509286
191	0.005916801947
192	0.005882776919
193	0.005851358885
194	0.005820090217
195	0.005787604621
196	0.005757115781
197	0.005726421873
198	0.00569442837
199	0.005664670751
200	0.00563515226
201	0.005605354905
202	0.005576024098
203	0.00554741919
204	0.005517849255
205	0.005490051849
206	0.005462209738
207	0.005433506909
208	0.005406427242
209	0.005380216809
210	0.005351758429
211	0.005325745614
212	0.005299776793
213	0.005272966056
214	0.005247495004
215	0.005221984571
216	0.005195988076
217	0.0051713004
218	0.005146842627
219	0.005121464885
220	0.005097066008
221	0.005073382741
222	0.005048843722
223	0.005022441702
224	0.004998288694
225	0.00497548495
226	0.004951592003
227	0.004929474422
228	0.004907134388
229	0.004883998561
230	0.004862122592
231	0.004840683724
232	0.004817124279
233	0.00479607426
234	0.004774633972
235	0.004754193127
236	0.004731932566
237	0.004711781584
238	0.004691776775
239	0.004670192798
240	0.004650218146
241	0.00463055358
242	0.004611257286
243	0.004590810055
244	0.004570940776
245	0.004552521166
246	0.004531881994
247	0.004513432227
248	0.004494515913
249	0.004476301017
250	0.004457141672
251	0.004438562407
252	0.004421118469
253	0.004402057756
254	0.004384026641
255	0.004366246717
256	0.004349243783
257	0.00433139574
258	0.004313690322
259	0.004297147904
260	0.00428007685
261	0.004261991807
262	0.004246132714
263	0.004229565107
264	0.00421309684
265	0.004195758275
266	0.004179417732
267	0.004163712263
268	0.004147876231
269	0.004131155355
270	0.004115539647
271	0.004100322014
272	0.004084407574
273	0.004066681578
274	0.004051560447
275	0.004036822489
276	0.004022122139
277	0.00400745301
278	0.003993178407
279	0.003978493313
280	0.00396421942
281	0.003950450392
282	0.003936359215
283	0.003922918013
284	0.003908903826
285	0.003895194758
286	0.00388132426
287	0.00386737287
288	0.003853354071
289	0.003840423411
290	0.003826487277
291	0.003813166703
292	0.003799140453
293	0.003786625607
294	0.003773592767
295	0.003760487551
296	0.003748492826
297	0.003735493691
298	0.003723019645
299	0.00371001306
300	0.003697561721
301	0.003685323965
302	0.003673536792
303	0.003660826456
304	0.003649306084
305	0.003637007659
306	0.003625174363
307	0.003613066815
308	0.003601286383
309	0.003589789427
310	0.003578230384
311	0.003566650408
312	0.003553897142
313	0.003543171499
314	0.00353176608
315	0.003520542667
316	0.003509699589
317	0.003498072071
318	0.003487208769
319	0.003476770861
320	0.003465539998
321	0.003454369448
322	0.003443656933
323	0.003433837068
324	0.003422469965
325	0.003410679953
326	0.003400830286
327	0.003390491009
328	0.003380321321
329	0.00336988288
330	0.003359429006
331	0.003349595127
332	0.0033392633
333	0.003329360059
334	0.00331925246
335	0.00330912783
336	0.003299339364
337	0.003288953077
338	0.003279606501
339	0.003269748496
340	0.00326026373
341	0.003250825618
342	0.003241149265
343	0.003231413308
344	0.003222501171
345	0.003212870941
346	0.003203837467
347	0.003194475103
348	0.00318524951
349	0.003176123968
350	0.003167401112
351	0.003157902154
352	0.003149088295
353	0.003140146356
354	0.003131667596
355	0.003122448921
356	0.003113934149
357	0.003104997887
358	0.003096575006
359	0.003087425338
360	0.003079319461
361	0.00307008695
362	0.003062281048
363	0.003053612297
364	0.003045133892
365	0.003036861973
366	0.003028506324
367	0.00302028727
368	0.003012211905
369	0.003003582358
370	0.002995592675
371	0.00298789321
372	0.002979971646
373	0.002971714274
374	0.002964014808
375	0.002955979535
376	0.002948286101
377	0.002940165855
378	0.002932138386
379	0.002924637426
380	0.002917500479
381	0.002909426888
382	0.002902099419
383	0.002894010572
384	0.002886882495
385	0.002879350668
386	0.002872053889
387	0.00286493273
388	0.002857010989
389	0.0028499913
390	0.002842182737
391	0.002835085349
392	0.002828476507
393	0.002820332135
394	0.002813990095
395	0.002806487715
396	0.002799709993
397	0.002792795854
398	0.002785293297
