,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0,4.293931579589843,3.9550447940826414,3.9550447940826414,4.017409706115723,4.0662703037261965,4.0662703037261965,4.017409706115723,4.0662703037261965,4.0662703037261965,3.722317600250244,4.053862380981445,4.053862380981445,3.8376752853393556,3.897535705566406,3.897535705566406,3.8376752853393556,3.897535705566406,3.897535705566406,3.722317600250244,4.053862380981445,4.053862380981445,3.8376752853393556,3.897535705566406,3.897535705566406,3.8376752853393556,3.897535705566406,3.897535705566406,4.248114728927613,3.9550447940826414,3.9550447940826414,3.908506727218628,4.0662703037261965,4.0662703037261965,3.908506727218628,4.0662703037261965,4.0662703037261965,3.682428789138794,3.9600663661956785,3.9600663661956785,3.7517146110534667,4.053862380981445,4.053862380981445,3.7517146110534667,4.053862380981445,4.053862380981445,3.682428789138794,3.9600663661956785,3.9600663661956785,3.7517146110534667,4.053862380981445,4.053862380981445,3.7517146110534667,4.053862380981445,4.053862380981445,4.248114728927613,3.9550447940826414,3.9550447940826414,3.908506727218628,4.0662703037261965,4.0662703037261965,3.908506727218628,4.0662703037261965,4.0662703037261965,3.682428789138794,3.9600663661956785,3.9600663661956785,3.7517146110534667,4.053862380981445,4.053862380981445,3.7517146110534667,4.053862380981445,4.053862380981445,3.682428789138794,3.9600663661956785,3.9600663661956785,3.7517146110534667,4.053862380981445,4.053862380981445,3.7517146110534667,4.053862380981445,4.053862380981445
