iter	Logloss
291	0.4285731997
292	0.4277910505
293	0.4271138396
294	0.4263774327
295	0.4255886759
296	0.4249023029
297	0.424396583
298	0.4236636843
299	0.4230131762
300	0.4225155285
301	0.4219916207
302	0.4212690081
303	0.420682839
304	0.4199840682
305	0.4194521904
306	0.4189545086
307	0.4183646611
308	0.4176333291
309	0.4169469561
310	0.4163351059
311	0.4156410013
312	0.414975575
313	0.4141911098
314	0.4136406694
315	0.4131376062
316	0.4125704765
317	0.4118719101
318	0.4113426208
319	0.4108553273
320	0.4101452146
321	0.4093352045
322	0.4087212086
323	0.4081136499
324	0.4073912076
325	0.4066355569
326	0.4061111723
327	0.4056086881
328	0.4051418304
329	0.4044120312
330	0.4037387712
331	0.4030838694
332	0.4025999478
333	0.4020535946
334	0.4015851702
335	0.4009508405
336	0.4003009456
337	0.3996280261
338	0.399106196
339	0.3983564717
340	0.3978668962
341	0.3974129813
342	0.3969635623
343	0.3962821279
344	0.3956405776
345	0.3951206207
346	0.3944259371
347	0.3939353739
348	0.3935129302
349	0.3928953239
350	0.3923521723
351	0.3917653901
352	0.3911822864
353	0.3905764988
354	0.3899896485
355	0.3895736422
356	0.3890421731
357	0.3883543355
358	0.3877795764
359	0.3871997425
360	0.3865705899
361	0.3859357153
362	0.3854708331
363	0.3848349026
364	0.3841199194
365	0.3834594999
366	0.3828936304
367	0.3822229249
368	0.3816359384
369	0.3810569218
370	0.3805444581
371	0.3799845151
372	0.3793193953
373	0.3788815226
374	0.3783508709
375	0.3778839111
376	0.3771967888
377	0.3765761512
378	0.3760197503
379	0.3754124641
380	0.3748452323
381	0.3743967329
382	0.3740102904
383	0.3734711579
384	0.3730037553
385	0.3724262714
386	0.3720651354
387	0.3715049539
388	0.3709356444
389	0.3704639162
390	0.369806494
391	0.3693135125
392	0.3688937596
393	0.3684905597
394	0.3680938312
395	0.3676255771
396	0.3671304498
397	0.3665668964
398	0.3660599845
399	0.365494115
400	0.3649572645
401	0.3645522935
402	0.3640601294
403	0.3635994026
404	0.3631144251
405	0.362666096
406	0.3622892925
407	0.3619412695
408	0.3614104816
409	0.3609101432
410	0.3603003366
411	0.3597580365
412	0.3592266015
413	0.3586821556
414	0.3582683972
415	0.3578760965
416	0.357380867
417	0.3567914282
418	0.3562761715
419	0.3556354727
420	0.3550788334
421	0.3545050621
422	0.3540741716
423	0.3535660335
424	0.3532284328
425	0.3526069096
426	0.3521916526
427	0.3515837193
428	0.3510624341
429	0.350497961
430	0.3499167306
431	0.3493235792
432	0.3488206863
433	0.3484438828
434	0.3480576447
435	0.3475796155
436	0.3470780509
437	0.3466619764
438	0.3461419174
439	0.3457152843
440	0.345335722
441	0.3447331701
442	0.3442564011
443	0.3437548365
444	0.3432036468
445	0.3426771505
446	0.3422352927
447	0.3417840685
448	0.3414314134
449	0.340952158
450	0.340503897
451	0.3399954523
452	0.3395150048
453	0.3390136787
454	0.3384889875
455	0.3380178724
456	0.3374584743
457	0.3370900154
458	0.3365843977
459	0.3360541207
460	0.3357113429
461	0.3351666587
462	0.3347416605
463	0.3343694551
464	0.3338950021
465	0.3335101264
466	0.3330145223
467	0.3325728348
468	0.3322395597
469	0.3316853387
470	0.3312144961
471	0.3308521679
472	0.3303951536
473	0.329953943
474	0.3294947829
475	0.3290661403
476	0.3287121568
477	0.3282243865
478	0.3277954374
479	0.3272435665
480	0.3269219058
481	0.326342208
482	0.3258292334
483	0.3253865242
484	0.3248998097
485	0.3245154449
486	0.3240506649
487	0.3234920502
488	0.3228991032
489	0.3224333695
490	0.3218073845
491	0.3214808192
492	0.321074622
493	0.3206372942
494	0.320290838
495	0.3197996616
496	0.3193166256
497	0.3187675817
498	0.3181688786
499	0.3177821636
