iter	Logloss
460	0.007090689242
461	0.00706204623
462	0.007049425691
463	0.00703727603
464	0.007008978724
465	0.00699640438
466	0.006968669593
467	0.006957125664
468	0.006945902109
469	0.006918555498
470	0.006907260418
471	0.00688129887
472	0.006868867576
473	0.006857733428
474	0.006832221895
475	0.00682099089
476	0.006795686483
477	0.006784805655
478	0.006770502776
479	0.006749591976
480	0.00672922805
481	0.006709071994
482	0.006689435244
483	0.006670559198
484	0.00665204078
485	0.006640879065
486	0.00661650598
487	0.006606055796
488	0.006594944745
489	0.006571388245
490	0.006561407447
491	0.006551240385
492	0.006527730823
493	0.006517508626
494	0.006494511664
495	0.006483945996
496	0.006474146247
497	0.006451500952
498	0.00644158572
499	0.00643203631
